,Unnamed: 0,Unnamed: 0.1,Oración 1,Oración 2,Similitud
366,282.0,282.0,son empleadas normalmente para describir el estudio de cómo los alimentos cambian cuando se cocinan.,frecuentemente son empleadas para detallar el análisis de cómo se alteran los alimentos al ser cocinados.,0.9456377029418944
367,283.0,283.0,"la congelación con deshidratación, uno de los nuevos métodos empleados en los restaurantes experimentales, maximiza el sabor y la textura en cada bocado.","para maximizar el sabor y la textura de los alimentos, los restaurantes experimentales usan la congelación por deshidratación.",0.9457280039787292
368,284.0,284.0,"sous vide es una forma perfectamente segura de cocinar, pero un pedazo de carne mal preparado será malo no importa cómo se cocine.","el sous vide es una opción completamente segura de cocinar, sin embargo, sin importar cómo se cocine, un pedazo de carne mal preparado será malo.",0.9457741975784302
369,285.0,285.0,"en el menú hay especialidades como el festival de alcachofa ahumada instantánea, hecha de diferentes texturas de alcachofa y acompañada por una microensalada y queso parmesano espolvoreado con oro de 24 quilates, sobre un tazón de saturno lleno con humo de nogal.","el menú contiene especialidades como el carnaval de alcachofa humeante inmediata,compuesta de distintos relieves de la rosa verde que viene de la mano de queso de parma bañado de dorados brillos de veinticuatro quilates y una mínima porción de frescos vegetales condimentados, todo recostado en un un hondo plato saturniano envuelto en la evaporación del nogal.",0.9465126395225524
370,286.0,286.0,expresiones como cocina molecular o gastronomía molecular son más populares en los medios que en la hostelería.,"en la hostería son menos conocidas las locuciones como cocina molecular o gastronomía molecular, comparado con su uso en los medios.",0.9466626048088074
371,287.0,287.0,"la empresa de catering caterers bubble, de londres, incorpora técnicas moleculares en gran parte de su menú.","la empresa londinense, caterers bubble, incluye en la mayoría de sus menús técnicas moleculares.",0.9472312331199646
372,288.0,288.0,el sous vide es un método de cocción que mantiene la integridad de los alimentos al calentarlos durante largos periodos a temperaturas relativamente bajas.,"para sostener la integridad de los alimentos al exponerlos al calor, se suele utilizar el método sous vide que aumenta la duración del periodo de exposición al calor en detrimento de la temperatura que suele ser baja.",0.9474186301231384
373,289.0,289.0,"la empresa de catering caterers bubble, de londres, incorpora técnicas moleculares en gran parte de su menú.","catereres bubble, empresa londinense de catering, incluyó en casi todo su menú técnicas de cocina molecular.",0.9474438428878784
374,290.0,290.0,los sabores más delicados pueden preservarse con un poco de ciencia.,"con un poco de ciencia, los sabores más delicados se pueden preservar.",0.9475930333137512
375,291.0,291.0,"la empresa de catering caterers bubble, de londres, incorpora técnicas moleculares en gran parte de su menú.","en londres, la compañía de alimentos caterers bubble, introduce la ciencia molecular en un alto porcentaje de su menú.",0.947903335094452
376,292.0,292.0,el sous vide es un método de cocción que mantiene la integridad de los alimentos al calentarlos durante largos periodos a temperaturas relativamente bajas.,para calentar los alimentos durante un largo periodo a una temperatura relativamente baja sin afectar la integridad de los alimentos existe el método de cocción llamado sous vide.,0.948665738105774
377,293.0,293.0,"la congelación con deshidratación, uno de los nuevos métodos empleados en los restaurantes experimentales, maximiza el sabor y la textura en cada bocado.","nuevos métodos que se usan en restaurantes experimentales como la congelación con deshidratación, por ejemplo, acrecenta la textura y el sabor de cada trozo de alimento.",0.9488040208816528
378,294.0,294.0,expresiones como cocina molecular o gastronomía molecular son más populares en los medios que en la hostelería.,son más conocidas las denominaciones como cocina molecular o gastronomía molecular en la prensa que en la hostelería.,0.9488769173622132
379,295.0,295.0,"la técnica, usada en laboratorios de química antes que en las cocinas, hierve líquido a la temperatura mínima usando bajas presiones e impidiendo así que el calor destruya las moléculas del sabor.","la técnica proveniente de los laboratorios de qupimica, consiste en hervir un líquido a la mínima temperatura y una presión baja, lo que impide que el calor destruya las moléculas de sabor.",0.9490966796875
380,296.0,296.0,los sabores más delicados pueden preservarse con un poco de ciencia.,basta con un toque de ciencia para mantener en buenas condiciones y por más tiempo los sabores más finos.,0.9492565393447876
381,297.0,297.0,"el sutil aroma de los pétalos de rosa, por ejemplo, puede ser extraído con la destilación al vacío.",un ejemplo de ello es la extracción del aroma de los pétalos de rosa que puede ser extraído con la destilación al vacío.,0.9492881298065186
382,298.0,298.0,"aunque sous vide es clasificado como técnica de cocina molecular, el método es muy simple y, como con la tradicional, lo importante es el tiempo y la temperatura.","sous vide tiene la clasificación de técnica de cocina molecular, sin embargo, es una muy simple y lo que importa es el tiempo y la temperatura, tal como con las técnicas tradicionales.",0.9499903917312622
383,299.0,299.0,"sous vide es una forma perfectamente segura de cocinar, pero un pedazo de carne mal preparado será malo no importa cómo se cocine.","sous vide es una forma súper segura de cocinar, pero un pedazo de carne preparado de manera errónea será malo sin importar cómo se cocine.",0.9501643776893616
384,300.0,300.0,"como quiera que se le llame, la cocina científicamente avanzada le ha permitido a los maestros de la culinaria presentar platos divertidos y sorprendentes y crear delicias que antes eran difíciles de lograr.","cualquiera que sea su nombre, la cocina avanzada científicamente le ha permitido a los maestros de la culinaria presentar platillos divertidos e increíbles y preparar delicias que solían ser difíciles de crear.",0.9502659440040588
385,301.0,301.0,el elemento teatral de la cocina molecular también es muy atractivo para algunos.,"de igual forma, el elemento teatral de la cocina molecular es llamativo para algunas personas.",0.9505321383476256
386,302.0,302.0,"sous vide es una forma perfectamente segura de cocinar, pero un pedazo de carne mal preparado será malo no importa cómo se cocine.","un pésimo trozo de carne seguirá siendo malo sin importar como se cocine, pero sous vide es una manera altamente segura de cocinar.",0.9506950378417968
387,303.0,303.0,"la técnica, usada en laboratorios de química antes que en las cocinas, hierve líquido a la temperatura mínima usando bajas presiones e impidiendo así que el calor destruya las moléculas del sabor.","en este procedimiento, utilizado inicialmente en la labor química y no en la gastronomía, se calienta el agua hasta los 100 grados empleando el menor grado de compresión e imposibilitando que la alta temperatura acabe con las partículas que estimulan nuestro gusto.",0.950768768787384
388,304.0,304.0,"aunque sous vide es clasificado como técnica de cocina molecular, el método es muy simple y, como con la tradicional, lo importante es el tiempo y la temperatura.","la técnica de cocina molecular, sous vide es un método muy simple, donde lo importante es el tiempo y la temperatura, al igual que en la cocina tradicional.",0.9518342614173888
389,305.0,305.0,"en el menú hay especialidades como el festival de alcachofa ahumada instantánea, hecha de diferentes texturas de alcachofa y acompañada por una microensalada y queso parmesano espolvoreado con oro de 24 quilates, sobre un tazón de saturno lleno con humo de nogal.",una especialidad en su menú es el llamado festival de alcaucil ahumado instantáneo que contiene diferentes texturas de alcaucil y se acompaña con una microensalda y queso parmesano además de estar espolvoreado con oro de 24 quilates y se sirve en un tazón de saturno lleno con humo de nogal.,0.9523056149482728
390,306.0,306.0,"en el menú hay especialidades como el festival de alcachofa ahumada instantánea, hecha de diferentes texturas de alcachofa y acompañada por una microensalada y queso parmesano espolvoreado con oro de 24 quilates, sobre un tazón de saturno lleno con humo de nogal.","una de sus especialidades más notorias en el menú es un ahumado instantáneo de alcachofa y nogal, que involucra diversas texturas de alcachofa, cuyas guarniciones son una ensalada con queso parmesano y oro de 24 quilates espolvoreado, servido en un tazón saturnino.",0.9525858759880066
391,307.0,307.0,"sous vide es una forma perfectamente segura de cocinar, pero un pedazo de carne mal preparado será malo no importa cómo se cocine.","este método es una técnica completamente segura de cocinar, aun así, un trozo de carne mal preparado será malo sin importar de que manera se cocine.",0.9527004361152648
