,Unnamed: 0,Oración 1,Oración 2,Similitud
354,354,"sous vide es una forma perfectamente segura de cocinar, pero un pedazo de carne mal preparado será malo no importa cómo se cocine.","aunque el sous vide es una forma enteramente segura de cocinar, un trozo de carne mal cocinado será malo sin importar cómo se cocine.",0.9663419127464294
355,355,"la empresa de catering caterers bubble, de londres, incorpora técnicas moleculares en gran parte de su menú.","en la mayoría de los platillos de su carta, la compañía de catering carterers bubble de londres incluye métodos moleculares.",0.9679320454597472
356,356,"la técnica, usada en laboratorios de química antes que en las cocinas, hierve líquido a la temperatura mínima usando bajas presiones e impidiendo así que el calor destruya las moléculas del sabor.","el método, usado en laboratorios de química antes que en las cocinas, hierve líquido a la temperatura mínima usando bajas presiones evitando así que el calor destruya las moléculas del sabor.",0.9679571986198424
357,357,el elemento teatral de la cocina molecular también es muy atractivo para algunos.,la teatralidad de la cocina molecular también es un elemento muy atractivo para algunos.,0.9684891700744628
358,358,"en el menú hay especialidades como el festival de alcachofa ahumada instantánea, hecha de diferentes texturas de alcachofa y acompañada por una microensalada y queso parmesano espolvoreado con oro de 24 quilates, sobre un tazón de saturno lleno con humo de nogal.","el festival de alcachofa ahumada instantánea es una especialidad incluida en el menú, la cual se compone de texturas diferentes de alcachofa junto con una microensalada y queso parmesano espolvoreado con oro de 24 quilates, encima de un tazón de saturno lleno de humo de nogal*",0.9686908721923828
359,359,"aunque sous vide es clasificado como técnica de cocina molecular, el método es muy simple y, como con la tradicional, lo importante es el tiempo y la temperatura.","si bien el sous vide es conocido como una técnica de cocina molecular, la técnica sigue siento muy simple, lo importante es el tiempo y la temperatura como es la tradición.",0.9688044786453248
360,360,"la técnica, usada en laboratorios de química antes que en las cocinas, hierve líquido a la temperatura mínima usando bajas presiones e impidiendo así que el calor destruya las moléculas del sabor.","la técnica consiste en hervir líquido a la temperatura mínima, impidiendo que el calor destruya las moléculas del sabor mediante el uso de bajas presiones. antes que en las cocinas, este procedimiento era común en los laboratorios de química.",0.9689902663230896
361,361,"en el menú hay especialidades como el festival de alcachofa ahumada instantánea, hecha de diferentes texturas de alcachofa y acompañada por una microensalada y queso parmesano espolvoreado con oro de 24 quilates, sobre un tazón de saturno lleno con humo de nogal.","uno de los platillos que figura en el menú es el festival de alcachofa ahumada, preparada con distintos tactos de alcachofa servida junto a microensalada y queso parmesano cubierto de oro de 24 qte. servido en un plato hondo repleto de humo de nogal.",0.969875991344452
362,362,"la empresa de catering caterers bubble, de londres, incorpora técnicas moleculares en gran parte de su menú.","en la ciudad de londres, una empresa de catering llamada caterers bubble incorpora en una parte importante de su menú técnicas moleculares.",0.9699380397796632
363,363,expresiones como cocina molecular o gastronomía molecular son más populares en los medios que en la hostelería.,cocina molecular o gastronomía molecular son locuciones populares en los medios mas no en la hostelería.,0.9702268242836
364,364,"la empresa de catering caterers bubble, de londres, incorpora técnicas moleculares en gran parte de su menú.","la compañía de servicio de buffet al aire libre caterers bubble, de londres, incluye técnicas moleculares en la mayoría de su oferta culinaria.",0.9703674912452698
365,365,"como quiera que se le llame, la cocina científicamente avanzada le ha permitido a los maestros de la culinaria presentar platos divertidos y sorprendentes y crear delicias que antes eran difíciles de lograr.","independientemente del nombre que se le de, la cocina científicamente avanzada ha ayudado a los chefs a crear platillos divertidos, sorprendentes, y deliciosos que antes eran difíciles de hacer.",0.9704169631004332
366,366,"los principios básicos de higiene deben respetarse, incluido lavarse las manos antes de tocarla.","los principios elementales de higiene deben ser respetados, incluso lavarse las manos antes de tocarla.",0.9712871313095092
367,367,"en el menú hay especialidades como el festival de alcachofa ahumada instantánea, hecha de diferentes texturas de alcachofa y acompañada por una microensalada y queso parmesano espolvoreado con oro de 24 quilates, sobre un tazón de saturno lleno con humo de nogal.","se pueden encontrar diferentes platillos como el de alcachofa ahumada instantánea, la cual está hecha con diversas texturas de alcachofa y está acompañada por pequeñas porciones de ensalada con queso parmesano espolvoreado con oro de 24 quilates, emplatado en un gran tazón rebosante de humo de nogal.",0.9714081287384032
368,368,el sous vide es un método de cocción que mantiene la integridad de los alimentos al calentarlos durante largos periodos a temperaturas relativamente bajas.,el sous vide es una técnica de cocción que mantiene la integridad de los alimentos al calentarnos durante mucho tiempo a temperaturas relativamente bajas.,0.9723994135856628
369,369,"la congelación con deshidratación, uno de los nuevos métodos empleados en los restaurantes experimentales, maximiza el sabor y la textura en cada bocado.","el enfriamiento con deshidratación, uno de los nuevos procesos utilizados en los restaurantes innovadores, aumenta el sabor y la textura en cada degustación.",0.9764879941940308
370,370,"no obstante, cabe preguntarse cuánto de su influencia culinaria va a resistir el paso del tiempo.","sin embargo, cabe preguntarse cuanto de su influencia culinaria va a resistir el paso del tiempo.",0.9766607284545898
371,371,"la empresa de catering caterers bubble, de londres, incorpora técnicas moleculares en gran parte de su menú.","caterers bubble, una empresa de catering de londres, incluye en la mayoría de su menú los métodos moleculares.",0.977270245552063
372,372,el sous vide es un método de cocción que mantiene la integridad de los alimentos al calentarlos durante largos periodos a temperaturas relativamente bajas.,"un método para resaltar es el sous vide, método de cocción que preserva la integridad de los alimentos al calentarlos durante un largo tiempo a temperatura baja.",0.9775624871253968
373,373,"no obstante, cabe preguntarse cuánto de su influencia culinaria va a resistir el paso del tiempo.","no obstante, es prudente preguntarse cuánto de su influencia culinaria va a resistir el paso del tiempo.",0.9777124524116516
374,374,el elemento teatral de la cocina molecular también es muy atractivo para algunos.,el elemento creativo de la cocina molecular también es atrayente para algunos.,0.9777963757514954
375,375,"como quiera que se le llame, la cocina científicamente avanzada le ha permitido a los maestros de la culinaria presentar platos divertidos y sorprendentes y crear delicias que antes eran difíciles de lograr.","la cocina científicamente avanzada, no importa cómo se le nombre a esta, le ha dado a los chefs la posibilidad de crear y ofrecer una diversidad de manjares que anteriormente eran difíciles de conseguir.",0.9779770374298096
376,376,"aunque sous vide es clasificado como técnica de cocina molecular, el método es muy simple y, como con la tradicional, lo importante es el tiempo y la temperatura.","a pesar de que sous vide es catalogado como un método de gastronomía molecular, el procedimiento es muy simple, y similar la cocina tradicional, lo más esencial es el tiempo y la temperatura.",0.9781354665756226
